,sobject_id,Li_fe,C_fe,O_fe,Na_fe,Mg_fe,Al_fe,Si_fe,K_fe,Ca_fe,Sc_fe,Ti_fe,Ti2_fe,V_fe,Cr_fe,Mn_fe,Co_fe,Ni_fe,Cu_fe,Zn_fe,Y_fe,Zr_fe,Ba_fe,La_fe,Ce_fe,Nd_fe,Sm_fe,Eu_fe,e_Li_fe,e_C_fe,e_O_fe,e_Na_fe,e_Mg_fe,e_Al_fe,e_Si_fe,e_K_fe,e_Ca_fe,e_Sc_fe,e_Ti_fe,e_Ti2_fe,e_V_fe,e_Cr_fe,e_Mn_fe,e_Co_fe,e_Ni_fe,e_Cu_fe,e_Zn_fe,e_Y_fe,e_Zr_fe,e_Ba_fe,e_La_fe,e_Ce_fe,e_Nd_fe,e_Sm_fe,e_Eu_fe,z_Rzphi,R_Rzphi
197002,160425002501294,0.6224040508270263,0.6471741676330574,-0.374108333587646,0.0612515830993656,0.1852416038513187,0.2509387397766112,-0.0380875778198239,0.0962554740905758,0.0187714767456057,0.0275329017639158,0.3329732701172821,0.0620004121602399,0.7485067939758299,0.2330733489990235,-0.0424271392822266,0.3749222183227543,0.2042118325962142,0.084498382000615,-0.0747803194376529,-0.2474683189392088,0.7111062431335449,-0.1219066810607909,0.7683042240142823,0.1529590940475462,1.079552984237671,0.4101684951782227,0.5546953010559083,0.1136401114425221,0.1617344787501698,0.1816282089148549,0.0878867735951797,0.1369456960876808,0.0995221301203862,0.0897628860122182,0.1321120177490115,0.106899161290322,0.0853386278927671,0.0956465814454637,0.1182204301824115,0.247230087770655,0.120939102211609,0.1377336646599334,0.203533195156985,0.1108872828848944,0.0797199313112972,0.1652648653019631,0.2745967323350851,0.1752446823022226,0.139146267443935,0.1343676691992433,0.1704147234927632,0.1119531613891719,0.1526238225277611,0.1244012049314862,0.4796641138856031,7.276225440632852
200021,160513001601004,0.5435627222061157,0.4832194328308112,0.0200290489196781,0.1052469635009769,0.3284515380859378,0.3263481521606444,0.1388800430297854,0.2474118995666501,0.045489139556885,0.248478260040283,0.5057846477625391,0.4263677386051575,0.5045103177004316,0.1068731498718262,0.0048550796508788,-0.073738632202148,0.1446210336419046,0.2285472629516518,0.1065210030949945,0.1263880048235298,0.6020202827453613,-0.005313320159912,0.6486527872085572,0.0993221855163573,0.7842096138000489,0.3717283868789673,0.4359540867805481,0.110818264105692,0.1580852030048464,0.1758132330389275,0.0833755591132296,0.1282287587577652,0.0960735054309577,0.0857981385197952,0.1264801837633963,0.1031849616919787,0.0816879641518331,0.0846684891803848,0.1117467012898081,0.1412288923329453,0.1155194453634763,0.1297177453164213,0.1981265177854198,0.1031043255447589,0.0771601229695038,0.157021586504392,0.2028415718830034,0.170046593207687,0.1330280635748761,0.1327872187255177,0.1673009115440857,0.1774258059633063,0.1506544943587973,0.1216902814086201,0.5081050338630007,7.704983673088912
200208,160513001601286,0.0449292182922362,0.0654166221618659,-0.1315288734436031,-0.0044704055786128,-0.0080691337585445,0.1344507598876951,-0.0477235031127927,-0.100481815338135,0.0081761550903323,0.0115130805969236,0.0555121338555559,0.1152930159625093,0.0829866027832029,0.0952373695373536,-0.0430603790283203,0.0807251974971665,0.0789452781643047,0.1263742425601689,-0.1768845464587271,-0.1619351768493651,0.1168908625142388,-0.1881431770324706,0.2461443138122558,-0.0681983375549317,0.2621978569030763,-0.1439346408843993,0.077005021572113,0.1041222174857045,0.1493638312343314,0.1623888042463752,0.073412082465602,0.1094610363032388,0.088110563149868,0.0769322943117707,0.11380428511837,0.0946452393569581,0.0734115467063226,0.0685766467449028,0.1033521580069862,0.166092669156084,0.1032967467955542,0.1121668854209704,0.1002329642860987,0.0953128839745439,0.0711436024556096,0.1385150550168586,0.226826623050432,0.1153674651395563,0.1192501567268638,0.1361086249830732,0.1597556051857034,0.1686084784635476,0.1458351182189347,0.1151661534524701,0.2862192076338843,7.93047929431857
200261,160513001601363,-0.0163297533988953,0.3968899726867683,-0.0947847557067866,-0.0371156311035152,-0.0236512184143062,0.1058519744873045,0.0290453720092775,-0.0988505554199221,0.0085924339294436,0.0087302589416502,-0.0332287026493297,-0.0123892587646588,0.0795385173736409,0.0339795303344727,0.0028666687011718,0.0556722912739565,-0.0951155022721165,-0.0072160899002596,0.0615767009425003,-0.1403125762376151,-0.0589504814147949,0.012401180267334,0.2353401374816894,0.0319965934753416,0.2036823081970216,-0.1673975324630736,0.1781012940406799,0.101849350496923,0.1463826658686201,0.1579543869281504,0.0702635184393277,0.1036811166172937,0.0854797284827237,0.0740954397732134,0.1097217791697598,0.0918357657444315,0.0707266157779947,0.0704578309003667,0.0807194997073673,0.1272882182231088,0.0993523324438597,0.1066689978976224,0.097888925327441,0.0926968358412084,0.0691243837975043,0.1325720960448984,0.1727260202380731,0.1612890249311581,0.114810371056705,0.13431040210883,0.1571411935493204,0.1655622553850735,0.1441490218010464,0.1129207306031316,0.4024310951223284,7.809155032303576
200682,160513002601245,0.1208927750587463,0.662464904785157,0.2254013824462895,0.084206523895264,0.2177709579467777,0.2844098472595213,0.1904747772216799,0.0430008697509762,0.1013611030578616,0.0734566116333006,0.226004786789137,0.067155563346795,0.0780341720581052,-0.0015844154357909,-0.1143928337097168,0.2692236328125004,-0.0954311245731569,0.1084904867260865,0.047683870802801,-0.1768847633634008,-0.087645034790039,-0.20444766998291,0.403310890197754,0.195808753967285,0.4213169860839845,0.128601040840149,0.3516203093528748,0.1034831331825743,0.1485266899662182,0.1611355842114516,0.0725149374258783,0.1078063206220253,0.0873670826594377,0.07612582186813,0.1126450903488238,0.0938506495530888,0.0726502021848591,0.0678221264939603,0.0828882419854394,0.165137474055945,0.1021771755314905,0.1105978062182185,0.1840579985908217,0.0945757488008049,0.0705745091417091,0.136826612732935,0.1779813284891377,0.1653304249048233,0.1179896390359643,0.2439634650945663,0.1590233247850913,0.1677547792723061,0.1453637131660825,0.1145364273117336,0.4707337420905336,7.429676213211967
201929,160514003301159,-0.4214201450347901,0.2259600639343268,0.1693801689147953,0.059461536407471,0.2888583183288578,0.2670524978637694,0.0824058341979983,-0.3533938598632815,0.3724530410766604,0.0145448112487791,-0.0732820381637421,-0.0047115716590777,0.260918487025628,-0.1351198005676268,-0.2020898628234864,0.2281580902144538,0.0464639148338621,0.2174460079767661,-0.1421913394576321,-0.2741006278991698,-0.1747700309753419,0.0042100715637207,0.1618632696756448,0.129857883453369,0.1910356330871583,-0.1578301048278809,-0.0922757458686828,0.1152208178840964,0.1637722321035886,0.1849256173458771,0.0904959268918201,0.1505977511405944,0.1014775285410126,0.0920433003824495,0.13534190168928,0.1090091396026555,0.0874255539296441,0.0685707392149432,0.1192246999984923,0.1480863026010395,0.1240445351693856,0.1423878903962118,0.0863896968366653,0.1082886438573821,0.0811588015595458,0.1699970603436353,0.2832097132379463,0.172079386710336,0.142654256095817,0.1200801273047995,0.1721428457566904,0.1831036400074698,0.1890277415513992,0.1259103108285675,0.519819738910355,7.478985475811736
202903,160515002801222,0.0139289617538451,0.1163452148437507,-0.1423211288452144,-0.0409927940368648,-0.0840064048767086,0.1007359886169432,0.0516431617736818,-0.050712413787842,0.0220978927612307,0.031984176635742,0.0380466487524639,-0.0968629238418917,0.5741608238220213,0.08937894821167,0.1223439407348632,-0.0376834759159081,-0.0663040085683508,0.015354308597617,-0.006090473467546,-0.1127317810058592,0.3487852478027342,-0.0728520584106444,-0.0328736114501952,0.0514577484130858,0.3985585021972657,-0.2005458211898803,-0.0369651389122008,0.1254568696022033,0.1365559746840351,0.1439023364060145,0.0607755152067757,0.0867594499107841,0.0771412387172857,0.0654256055687962,0.0971526031725596,0.0829740940101456,0.0623920822488179,0.0576537510713615,0.0712242984713332,0.1797108182244138,0.0871807691577966,0.0902637866719735,0.07762998351695,0.0842591308831118,0.0626282205109952,0.1143468418409763,0.185142407408527,0.1531444670645877,0.1011329697182386,0.1694706529378891,0.1483863680509223,0.1553961754880083,0.1384388115301187,0.1054601614013856,0.3242688115560554,7.962726766639687
204969,160518003401115,0.3714019775390624,0.3309114456176765,0.0006527709960941,0.0453256988525394,0.0895747184753421,0.1980436706542967,0.064247398376465,-0.0537117195129397,0.0687502098083499,0.0519102478027342,-0.0317758589607804,0.0431916322932677,-0.1474926376342775,-0.0196985054016112,0.0678986740112304,0.051507377624512,0.0449299451363548,0.0638925398362165,-0.0156714874340654,-0.0043017662476825,0.0189936307540387,-0.0595044326782225,0.3402009201049805,0.1036904907226561,0.3437203216552735,0.0475036764144898,0.1833568739891052,0.0942210623642458,0.1362938523018241,0.143539483450685,0.0605406553570242,0.0863508009503239,0.0769258843166482,0.0652084242244862,0.0968357762375552,0.0827461479033132,0.0621805410339992,0.0574442488699744,0.0709812875565089,0.1511731111904989,0.0868733793382337,0.0898610941814367,0.1524040699005127,0.0840381596887037,0.0624586239310765,0.1138891129840167,0.149587026953797,0.1066474200050948,0.1007880332765021,0.1369931101799011,0.1481498181774632,0.1551222542201702,0.1382831111266793,0.105259859845323,-0.4125284155908437,7.367123755147213
206009,160519003101146,0.5561558723449707,0.5146515846252449,0.0135297584533695,0.0160130882263187,0.2166847229003909,0.1322687530517576,0.1090557861328127,0.1112839508056637,0.1214073371887209,0.0360005760192869,-0.0089834606933562,0.0797408503623235,0.2226488685607908,0.0845295143127442,-0.0794649887084961,0.226993442912789,-0.0034566494948546,0.0112142094937377,0.0285406632508671,-0.3317152095531445,0.2060803794860839,0.1573978233337403,0.4453716799352093,-0.1773883247375489,0.5911451267137812,0.0946422481536866,0.2847820448875428,0.0991993275588488,0.142892762865615,0.1528641600421226,0.0667394210037428,0.0973055843999869,0.0824595022887961,0.0708976453219612,0.1051027352030376,0.0886182605436581,0.0676762659255403,0.0809086480742609,0.0772626699776555,0.195377264986478,0.0948844477019814,0.1005458774319784,0.082065558712244,0.0896668082859462,0.0667878879785544,0.1258607472983834,0.164424711445928,0.1580478747633782,0.109785572089845,0.1044824840686254,0.1540565984611044,0.1133289459441579,0.1421485696975445,0.1102817381873655,0.5599533922998137,7.662075726772621
206117,160519003101315,-0.0145812511444092,0.2768910408020026,-0.0941953849792476,0.0387238883972171,0.0118383407592776,0.1260312461853026,0.0576980400085451,-0.0098097991943362,0.0887683105468752,0.0244162940979002,0.1076017799100054,0.0461812235877362,0.5595777130126951,0.1144515228271485,0.0674156379699706,-0.0022843990695938,0.0927923167699911,0.0707283343880058,-0.3261653050532085,-0.2359860801696776,0.1138342292020114,0.0134197044372559,0.3328485679626465,0.0522373771667479,0.339923267364502,0.0166395568847657,0.1791512298583985,0.1824291050434112,0.1570167307971282,0.1741326467248591,0.0820934515181122,0.1257753404724345,0.0950767493631825,0.0846660159890053,0.1248680587736617,0.1021131684339334,0.0806400873604703,0.0757316311309929,0.1116407491631473,0.2335045147178513,0.1139668836036075,0.1274471082701475,0.0974413871809823,0.1021391612899184,0.0764150348301647,0.1546640350903304,0.2554748120264439,0.1202317223139508,0.1312763620651372,0.1406412178641047,0.166384495521172,0.1763528877029934,0.1500727712848892,0.1208944786599776,0.324289325045168,7.87962540902927
207439,160519006001253,0.032862377166748,0.0238464355468757,-0.3599953842163081,0.0738081359863285,0.0571450233459476,0.1182216072082518,-0.074746341705322,0.0022298622131344,-0.1077710914611813,0.0662992858886717,0.216112538304027,0.0118811602220932,0.2512516356195953,0.0804897499084473,0.0613359642028807,0.0768451166212819,0.064025500637353,0.0699015985390685,-0.3071207510318382,0.1163028536075823,0.3272652053833007,0.0092459487915039,0.1283381157515546,-0.0579687500000001,0.4384363937377931,-0.2218975162506102,0.0943533706665039,0.0996061520368481,0.1434295270527787,0.1536399492622396,0.067270219882831,0.09825930493217,0.0829198300774738,0.0713808980122076,0.1058019808214329,0.0891081034992457,0.0681389285292631,0.06334965710989,0.077788370499608,0.1238153854940472,0.0955611702238913,0.1014659933179662,0.0763095632550793,0.0901305102489979,0.0671452481138088,0.1268757968308995,0.1656810720385152,0.1585481394219052,0.1105463498170191,0.1037460660068424,0.1545327466916516,0.1625276797992657,0.1424581635366086,0.1402043402194976,-0.1044938399156207,7.510377743924977
208378,160520003101217,0.2130680799484252,0.6615932464599616,0.3659462738037113,0.1244677925109867,0.3146504402160648,0.2557509803771971,0.1833637046813967,0.0762116241455075,0.2554720115661624,0.1437586212158201,0.2769859943490134,0.2526841389819266,-0.0222980880737306,0.0371185493469239,-0.0613508987426758,0.1591156299618702,0.0161127560707472,0.1418356723433593,0.1613969392107416,-0.2343382470616855,0.1595892333984374,-0.1496810150146483,0.2055478286743164,-0.198421015739441,0.2726076889038087,0.0692642593383789,0.3448680865764618,0.0860696981195662,0.1253579654071193,0.1289644151785081,0.0515498218234012,0.0711308929064516,0.068273800308354,0.0567819792447002,0.0844561533401058,0.0736306271325001,0.053849616813699,0.050175118259663,0.0486146849233424,0.1386783252966755,0.0748364574269296,0.0745892489140427,0.1013525161792784,0.075025175258371,0.0555788980303854,0.0960881860609875,0.1274746251806251,0.1413248559615429,0.0873023024712312,0.1815544068813324,0.1381293230990172,0.1435568628053515,0.1316151641824699,0.0968388077055802,0.4047337870215398,7.939855797688941
208886,160520004201202,0.2749440193176269,0.362296390533448,-0.2102174949645991,0.1565498733520511,-0.0099054336547848,0.0778072738647459,0.0489528465270998,-0.0712669563293459,0.202382392883301,-0.1369186973571778,0.0057266135360567,0.0126220194812766,0.0578749275207517,-0.0255888748168944,-0.0008216667175293,-0.1053656303895574,0.064422111627986,-0.0669264558659269,-0.109800447967903,0.016591123109646,-0.0589691734313966,0.4323173332214356,0.076017626595662,-0.0644427680969239,0.2095133825134654,-0.1725052452087403,-0.0492103767395019,0.0649358152054981,0.0960761309256539,0.0955424053459579,0.0345443015389167,0.0452890048977496,0.0484176384788691,0.0399714902592567,0.0590542726939653,0.0531005160385311,0.0362088202339939,0.0321847541854333,0.0406318100087783,0.1051617925292823,0.0499229212493608,0.0467534683107665,0.0452502065079471,0.0532065246358571,0.0395078772991452,0.0603979232483757,0.0831578793679913,0.1205999909642672,0.0595670189026118,0.0625402523261044,0.1095522562754317,0.0652327546528801,0.1085851060574372,0.0735644663898909,-0.2149243145863598,7.230308015850329
209112,160520004901104,0.1686571359634399,0.4597213745117194,0.1794705200195316,-0.004499015808105,0.1865982055664066,0.1252926254272459,-0.0002591323852536,-0.0278142166137698,0.0782654953002932,0.0917137527465818,0.1208316222118379,0.0087284585114901,0.1010339355468747,0.1104203414916993,-0.2719918060302735,0.2981361770629886,0.0628246804371349,0.253671894846131,0.2271084084321371,0.7093931532763503,0.9423626467584072,1.1599293518066407,1.1013219702881614,0.570127830505371,0.8800664618982721,0.8596712493896483,0.3698965835571289,0.0993770731174281,0.1431273256453543,0.1532028565713211,0.0669708782370098,0.0977211668063167,0.0826604746671906,0.0711084415626841,0.1054078025384535,0.0888320939815335,0.0678781566275402,0.081202658169239,0.0940559002496391,0.1624278128147125,0.0951797047705175,0.1009470023024295,0.1761731439747441,0.0898693377275944,0.066943960434337,0.1263035508680104,0.164972819654479,0.0909146489054149,0.1101174895146433,0.1052138208025347,0.1542647503459067,0.0980097192224103,0.1457806474363749,0.1316522359848022,-0.2741057566110313,7.434296960031016
210863,160522003601084,0.2127093791961669,0.096744346618653,-0.0865044784545894,-0.0001693344116207,-0.0158215522766109,0.1135838890075682,-0.0212852668762204,0.0827462005615231,-0.050474815368652,-0.0623113250732423,0.0190932244423945,-0.1400331617675725,-0.0022108459472658,-0.0554574775695799,-0.0949898529052735,-0.0358892059326168,-0.1158479286507997,-0.1308119938011032,-0.2007785182033232,-0.2538853887517767,0.2001304499146446,-0.0637177658081054,0.1282807540893555,-0.2816140794754029,0.4960946798324586,-0.011214289665222,0.002347104549408,0.0962680901329676,0.1390142369722944,0.1473357316637349,0.0630235049775062,0.090697049605195,0.0791788732291118,0.0674976768866197,0.1001702612323757,0.085133243334516,0.0644031532257382,0.0629634933964698,0.0677611982456128,0.1754670739173889,0.0901070255731191,0.0941269587238861,0.1701981179430698,0.0863421332825852,0.0642285453187883,0.1187110670817261,0.1555675344333847,0.1212658208219254,0.1044179076014664,0.1241152992685768,0.150596960462405,0.1013360650530745,0.1398901887291249,0.1073352969661659,0.4154134757820362,7.211803636073808
211885,160522005101345,0.1953359365463256,0.4803255081176765,-0.1691355895996089,0.0659050369262699,0.0867423057556155,0.1642001533508299,-0.0127808761596677,0.1346847343444821,0.0183137130737307,-0.0568238830566407,0.1872664606053142,0.0334004158992752,0.1958601570129392,0.1258631896972657,0.1249393653869628,0.1915953826904299,0.0288373622362708,0.0530410985536127,-0.0864992240749926,-0.1418174355385296,0.0616173171997069,-0.0720986557006835,0.2642702865600586,0.1851895904541014,0.3869847106933595,0.0232147836685181,0.2560579705238343,0.1195220255481026,0.1692944423545953,0.1940415378060753,0.0978973927340934,0.1567290530404264,0.1068827922074619,0.0984655242620864,0.1444036626834599,0.1148561058145427,0.0932560401872485,0.0919443000295326,0.1055704186051282,0.1888185870447283,0.1327470229394051,0.1556579955160298,0.1378376809533152,0.113395148552048,0.0850885263615366,0.1832886742772456,0.2349390684005984,0.1819511647181537,0.1524932277852624,0.2221539172008467,0.1767889805530487,0.1885658574935,0.1566211567803038,0.1299835881112094,-0.6374593636050284,6.948485402178583
212516,160522006601124,-0.1344197273254395,0.1834242820739753,0.0447692680358891,0.0035342597961429,0.1680864334106449,0.1734603309631346,0.0308754730224611,0.0332214164733883,0.157338447570801,0.0449021720886229,0.1023690458593339,-0.0593845758492512,-0.2285563850402834,-0.0756210136413573,0.0241107177734374,0.0246482572267536,-0.0029052829990515,0.0036056991838973,-0.2152892278484703,-0.2718575063832816,-0.0558462268287616,-0.0655626487731932,0.0708322715759277,-0.0123311424255372,0.2571700859069825,-0.1941858863830565,0.0177690017223358,0.1482947468757629,0.1290680904719927,0.1337851407580524,0.0544261323354779,0.0759055254138884,0.0711358798479777,0.0595032554234622,0.0884737721971626,0.0766364874186193,0.0565680406833104,0.051894805262705,0.0645002881850034,0.1429185526019849,0.0787487325849235,0.0794426136843181,0.0676994123067185,0.0780365104299922,0.0578680349592018,0.1018454106575635,0.1346306387587487,0.1017487836012056,0.0916806418863907,0.1463170051574707,0.1415630543665713,0.1475114574673572,0.1339163232983601,0.0997102108474143,-0.479110366126016,7.783027531177613
213267,160523004001389,0.2919294357299804,0.2942197799682624,-0.0654797744750972,-0.009407577514648,-0.0694600105285641,0.0615819358825682,0.0037429618835451,0.4423906135559079,0.0621202659606936,-0.0372859573364259,0.1019259583506325,0.1335788126834458,0.1142308807373044,0.0262895774841309,0.0966409873962401,0.0072783647807345,-0.0048205903496858,-0.0680260999760614,-0.0306967037149025,-0.0963308923794111,0.0977720642089843,0.1989842224121094,0.146093864440918,-0.0117708587646485,0.3547133255004884,-0.2126735305786133,0.0558947253227234,0.1088703201075811,0.155557237118031,0.1718531782461601,0.0803701823450276,0.1224949994675453,0.0937247454115846,0.0831404557167899,0.1226927824911807,0.1006606492260364,0.0792240645722315,0.0771878091632974,0.1100350309688234,0.1731578036020311,0.1118711197327479,0.1244006175691264,0.1051158243014675,0.1008254581754642,0.0754006814497363,0.1514845722187621,0.1960402668697402,0.1696859092897137,0.1289124947846206,0.1660671532154083,0.1651291796988945,0.1748840860316547,0.2821380794048309,0.1198058989504589,0.1787989549328592,7.606112740185683
214105,160524003601048,0.0172898292541503,0.4054205894470222,0.1055564689636234,-0.0057111358642574,0.0676249504089359,0.2168963813781736,0.0537789154052736,-0.1968105506896975,0.0255220603942873,0.0168174171447752,-0.0502360175488582,0.0463212031645963,0.610135803222656,0.0302191925048829,0.1035417747497557,0.0419086465381584,-0.0307675961108438,-0.0845927529713783,0.0870670837698623,0.1904175788789232,0.0388987275808251,-0.3426346015930175,0.3674049568176269,-0.1341669702529908,0.4184850502014161,0.1118651294708252,0.1771966147422791,0.1175180599093437,0.1427122595394365,0.1526038596636701,0.0665618338799826,0.096987033150456,0.0823050467755954,0.0707358348252684,0.104868503392224,0.0884539470172729,0.0675212113280117,0.0806830060116299,0.0733579628433163,0.1949186924362685,0.0946577312323876,0.1002382126048719,0.0950087527485203,0.089511067507833,0.066667882938995,0.1255208066118547,0.1640038913354095,0.1171557540223348,0.1095307195952315,0.1424560397863388,0.1538963365679633,0.1617880228507159,0.1420443005607967,0.1101449342050759,0.4177954327270251,7.491065787446224
214241,160524003601273,0.0120865821838378,0.3642209053039558,0.0161533164978031,0.0811042213439945,0.0044645309448245,0.2043951416015623,-0.1207148742675778,-0.0042021942138674,0.0308898162841799,-0.0098616218566895,0.1024541294736095,0.1081453403045126,1.026529083251953,0.085834140777588,0.1462029647827147,0.0970664883483812,0.1304587662483878,0.0489211859866364,-0.1685545853255638,-0.3575681216512371,0.2116277489156717,-0.1892055702209472,0.0919237327575683,-0.0025845909118653,0.2603048133850099,0.0450116539001463,0.2298420596122742,0.1238837540149688,0.1599514193605401,0.1787724898321302,0.085656866223573,0.1326207172330706,0.0978285654584331,0.0878066679746592,0.1293359085369474,0.1050740355287257,0.0835410120226716,0.0785968574860278,0.1172232528600881,0.2419841366268238,0.1182683648558472,0.1337663099328429,0.0869270967709076,0.1047969243401997,0.078466369361783,0.1612001276708203,0.2079663705905326,0.1213049049273427,0.1361306462038437,0.1625201553106308,0.1688963835760388,0.179295049932208,0.2811979055404663,0.1230779862282392,0.4068376406104453,7.547479722212383
214587,160524004201399,0.3647436618804931,0.6974962234497077,0.4378514099121098,0.0831179046630863,0.1590613365173343,0.4009664916992186,0.2313387680053713,0.1655780601501462,0.1433051300048831,0.1056335830688475,0.2795699663905878,0.2308360057640486,0.2936341857910154,0.013974781036377,-0.0825501251220703,0.1779630066648177,0.0091674105322775,0.157675391062075,0.0961343324748702,-0.0338284055009064,0.605008544921875,0.1282149124145508,0.6092121958410337,0.2054914093017577,0.5092572021484376,0.5228907012939452,0.4532757925987244,0.1055239057244863,0.1511969431355831,0.1651547392145993,0.0754123538277406,0.1131721542844785,0.0897514022305066,0.0787252785969234,0.1163776104881464,0.0964005828302257,0.0750988721332744,0.077018472158598,0.0723283620495459,0.1681840973612242,0.1057809733310162,0.1156723095186529,0.1016763632785522,0.0969337603017723,0.0723952101166075,0.1422658841505092,0.184691423845042,0.1657169462357463,0.1220480706819378,0.1132849359310871,0.1613540766887591,0.1704732543526529,0.151691825622838,0.1165429023917305,0.2851938126108948,7.4495912841425875
215163,160524006101032,-0.1807916641235352,0.2094114303588874,-0.0435490798950191,0.0798806571960453,-0.0628920555114742,0.222202625274658,0.022825508117676,-0.1825001907348635,0.0084484291076663,0.0854690933227537,0.0948612906073593,-0.0658865320187006,0.0343554115295408,0.0973149490356446,0.0785130691528319,0.194400258827151,0.0781987826689829,0.1756961818242832,-0.0392342072654289,0.024243507385254,0.1233289686714603,-0.267085952758789,0.1487813186645508,0.0603192901611326,0.2879961776733399,-0.0390714263916016,0.123341851234436,0.1420964300632476,0.1384637980561466,0.1465621726523569,0.0625129869997351,0.0897987191615534,0.0787198003272018,0.0670281559407358,0.0994872719863872,0.0846464224954445,0.0639485755439209,0.0703552381431653,0.0881026179425676,0.1536511146924837,0.0894449601641808,0.0932482642730872,0.0916832019689003,0.0858740590791764,0.0638686942702732,0.1177226103506127,0.190872511332259,0.1090456802713198,0.103674495378706,0.1698635667562484,0.1501031998624145,0.1573854566189028,0.258275419473648,0.106915950832976,-0.4614828610974026,7.45953567232969
215567,160524006601255,0.14639253616333,0.0401766777038581,-0.297896404266357,0.0645121955871586,-0.1582180023193355,0.0940063858032225,-0.1088940811157224,-0.1510551643371585,0.017786331176758,-0.0262695884704591,0.1229965328915894,-0.0249799908882509,0.1035192108154294,0.0990391921997071,0.0684599113464354,-0.0402907357498826,0.005809926546097,0.0372865593700317,-0.253584513355381,0.1428648567199708,0.1242037989526798,0.2234998512268067,0.136956207860928,0.0575560188293455,0.3195766258239747,-0.3368647432327269,-0.0935854983329772,0.1029823105978008,0.1478700591991259,0.1601569552344486,0.0718183638100863,0.106525793344133,0.0867864912666816,0.075498642001181,0.111742845275187,0.0932304868308998,0.0720570645205598,0.0672342268087201,0.0822204394994343,0.1643882067728965,0.1013055460582339,0.109380893285469,0.0779466270402629,0.0939989305461061,0.0701292491975995,0.1355129647937997,0.2215683095723684,0.1138189764647051,0.1170084631805851,0.111442716262987,0.15844792586538,0.1670842304876547,0.144992832641242,0.1140420460119542,-0.1416812476006118,7.748384688332555
215690,160525002201057,0.1004019498825072,-0.0771200180053703,-0.1955571365356441,0.034854831695557,-0.0622569084167476,0.0039952659606932,-0.0629121971130368,0.0631996917724606,-0.0017816352844235,0.0145223999023436,0.1620071548628199,-0.0040534252627114,-0.2665483856201174,0.0714789581298829,0.1440400314331054,-0.0565235089092912,-0.0784385191557668,-0.018856363238969,-0.2442391591564586,0.1919735184267394,0.1086530157769095,0.2661152648925782,0.1713753890991212,-0.0114447021484376,0.4158619689941407,0.1415077590942381,-0.1605946493148803,0.1458576619625091,0.1428556980918805,0.1528106857187697,0.0667029177132233,0.0972400839174376,0.0824277720836775,0.0708643903160474,0.1050546003713625,0.0885845033172834,0.0676444050737048,0.0921797057482138,0.0772264499935278,0.1767629235982895,0.0948378584880512,0.1004826293114461,0.0951211869078942,0.0896348203349061,0.0667632390608749,0.1257908859661783,0.1643382311668805,0.1121318286235694,0.1097332000519126,0.2176809906959533,0.1540236959529507,0.1619360213986505,0.2284056395292282,0.1102536492148193,0.2406398676181857,7.976349690690981
215878,160525002701034,0.1040744304656982,0.3978250503540046,0.3603510665893559,0.1281737709045414,0.1211823463439945,0.1704529190063475,0.194731025695801,-0.016621894836426,-0.0223452377319333,0.0332086944580076,0.0428378823443646,0.1423703600607387,-0.0135891342163088,-0.0297526168823241,0.0504130554199218,0.2408090587251534,-0.0435784270978428,0.088302951604139,0.2891728782560012,-0.1677578353881834,0.5895431900024413,0.4300556945800782,0.5681887817382814,0.1085828399658201,0.3873347091674806,0.1476094388961792,0.2465552020072937,0.1164925581552765,0.165408397762635,0.1875991853081498,0.0926382041484589,0.1462627483233214,0.1030629005407179,0.0939090684725103,0.1379796208511493,0.1107219025336861,0.0891263692108224,0.0886860336374544,0.101104558662067,0.2582631623959589,0.1265791842366434,0.1462187655628238,0.0880709475144613,0.1097944115098452,0.0823186730705287,0.1738638791444169,0.2902819432560589,0.1731620575832758,0.1455186609920803,0.2229888886213302,0.1735250114562862,0.1847271644353066,0.1545799291779586,0.12711963644651,0.4549357294275554,7.953512587329955
219283,160529005401213,0.1848499298095702,0.411767768859864,0.1215777206420902,0.0540193939208988,0.0851320266723636,0.1247099304199217,0.0443318176269533,-0.0204313468933108,-0.0322095680236813,0.0232962036132811,0.0681850331431354,0.1006499548026964,-0.1582510375976564,-0.0104264068603514,-0.0056973266601563,0.1176550991859055,-0.0602735988066136,0.0353440862941672,0.0337537982223685,-0.0686863327026365,0.0323271942138672,-0.1071747970581054,0.2344736931349958,0.1100085830688475,0.3929413604736329,0.0464092636108397,0.1917558240890503,0.1117491126060485,0.1285106007871929,0.1330525894457962,0.053982726877539,0.0751633670337663,0.0707009878003364,0.0590854346474791,0.0878582130945988,0.0761791164749495,0.0561525140714419,0.060326074078548,0.0640180232895956,0.1431461423635482,0.078149701580017,0.0786923185927032,0.0839283896627904,0.0775808873043922,0.0575209860356911,0.1009619579488444,0.1627447470738838,0.1423418419074541,0.0910099304710794,0.106852223662345,0.1410494066435807,0.1469193202197659,0.1501252800226211,0.0992797237878515,-0.5316294597669495,7.452976964404813
